time,leaf1 input packet rate,leaf1 output packet rate,leaf2 input packet rate,leaf2 output packet rate,leaf3 input packet rate,leaf3 output packet rate,leaf4 input packet rate,leaf4 output packet rate,leaf5 input packet rate,leaf5 output packet rate,leaf6 input packet rate,leaf6 output packet rate,leaf7 input packet rate,leaf7 output packet rate,leaf8 input packet rate,leaf8 output packet rate,spine1 input packet rate,spine1 output packet rate,spine2 input packet rate,spine2 output packet rate,spine3 input packet rate,spine3 output packet rate,spine4 input packet rate,spine4 output packet rate
1.50187E+18,,,,,,,,,,,0,0,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,1399825,574806,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,914286,757838,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,1507460,940320,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,925810,742027,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,533857,1263214,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,838038,786444,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,626181,1261284,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,671737,1058179,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,662492,1147946,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,655685,920186,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,770392,856153,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,829845,1092329,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,379076,1121493,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,676221,1021518,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,450619,1292612,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,545790,766066,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,0,0,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,0,0,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,0,0,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,0,0,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,0,0,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,0,0,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,0,0,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,0,0,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,0,1,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,0,0,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,7851267,6309580,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,7752870,6079299,,,,,,,,,,,,
1.50187E+18,,,,,,,,,0,0,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,6,5,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,0,0,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,0,0,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,0,0,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,0,0,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,1954418,989617,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,1395680,1198280,,,,,,,,,,,,,,
