time,leaf1 input packet rate,leaf1 output packet rate,leaf2 input packet rate,leaf2 output packet rate,leaf3 input packet rate,leaf3 output packet rate,leaf4 input packet rate,leaf4 output packet rate,leaf5 input packet rate,leaf5 output packet rate,leaf6 input packet rate,leaf6 output packet rate,leaf7 input packet rate,leaf7 output packet rate,leaf8 input packet rate,leaf8 output packet rate,spine1 input packet rate,spine1 output packet rate,spine2 input packet rate,spine2 output packet rate,spine3 input packet rate,spine3 output packet rate,spine4 input packet rate,spine4 output packet rate
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,6,4,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,3780467,4089356,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,3860696,3387353,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,835009,675159,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,1059514,876476,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,1079884,1173545,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,1456018,387616,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,775125,946652,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,1043881,1284814,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,1120278,839216,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,987014,1344115,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,997240,982617,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,1170270,1441962,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,842011,1310978,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,753980,856816,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,1044715,1268731,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,851835,915222,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,623422,535690,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,1010342,1167421,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,8365362,8172262,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,0,0,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,6,4,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,0,0,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,4315939,6539462,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,0,0,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,0,0,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,916481,758316,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,717350,922724,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,617946,1007207,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,836349,749038,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,1046106,676060,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,1343619,994741,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,809325,855433,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,941606,903849,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,1292669,558385,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,587599,795834,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,1185932,1123827,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,835187,708334,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,0,0,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,1370531,916362,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,1094871,1085676,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,520329,596212,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,0,0,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,0,0,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,0,0,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,0,0,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,0,0,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,0,0,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,1,1371,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,1,1,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,0,0,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,0,0,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,8336451,7573364,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,0,0,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,,,0,0,,
1.50187E+18,,,,,,,,,,,,,,,,,,,,,7,6,,
1.50187E+18,,,,,,,,,,,,,,,,,,,,,1232163,967855,,
1.50187E+18,,,,,,,,,,,,,,,,,,,,,1020277,1100961,,
1.50187E+18,,,,,,,,,,,,,,,,,,,,,969828,1279893,,
1.50187E+18,,,,,,,,,,,,,,,,,,,,,792949,1373227,,
1.50187E+18,,,,,,,,,,,,,,,,,,,,,988714,1012979,,
1.50187E+18,,,,,,,,,,,,,,,,,,,,,1517094,1182059,,
1.50187E+18,,,,,,,,,,,,,,,,,,,,,1308378,895232,,
1.50187E+18,,,,,,,,,,,,,,,,,,,,,888264,766733,,
1.50187E+18,,,,,,,,,,,,,,,,,,,,,118954,909637,,
1.50187E+18,,,,,,,,,,,,,,,,,,,,,87742,1079276,,
1.50187E+18,,,,,,,,,,,,,,,,,,,,,1,934182,,
1.50187E+18,,,,,,,,,,,,,,,,,,,,,1,1128864,,
