time,leaf1 input packet rate,leaf1 output packet rate,leaf2 input packet rate,leaf2 output packet rate,leaf3 input packet rate,leaf3 output packet rate,leaf4 input packet rate,leaf4 output packet rate,leaf5 input packet rate,leaf5 output packet rate,leaf6 input packet rate,leaf6 output packet rate,leaf7 input packet rate,leaf7 output packet rate,leaf8 input packet rate,leaf8 output packet rate,spine1 input packet rate,spine1 output packet rate,spine2 input packet rate,spine2 output packet rate,spine3 input packet rate,spine3 output packet rate,spine4 input packet rate,spine4 output packet rate
1.50187E+18,0,0,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,10,13,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,3998697,2929513,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,3460428,3919882,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,0,0,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,0,0,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,1025508,1182445,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,751355,1130621,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,1304272,1023764,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,1167159,1161684,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,287217,497672,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,136090,357332,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,670102,363243,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,295829,750862,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,1130171,1628552,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,1130019,1207300,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,1525269,1043201,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,1450502,1242441,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,785890,1057787,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,840454,1011753,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,1299776,1151662,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,1269078,1006346,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,0,0,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,0,0,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,0,0,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,0,0,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,0,0,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,0,0,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,0,0,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,0,0,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,0,0,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,0,0,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,8358126,8217093,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,0,0,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,0,0,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,7,5,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,0,0,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,0,0,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,0,0,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,0,0,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,1082406,1086554,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,1571124,1078599,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,1581183,1009377,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,1552617,754745,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,417344,272920,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,244050,333971,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,380845,559904,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,405612,562239,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,1060975,1110141,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,1305078,973694,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,627985,1273900,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,1471180,946357,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,1505527,1597860,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,1061010,1144679,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,872974,841484,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,885355,658317,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,0,0,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,0,0,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,0,0,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,0,0,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,0,0,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,0,0,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,349,2807,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,0,0,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,0,0,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,0,0,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,6477088,8044108,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,7727122,7979956,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,7,5,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,3793406,4002786,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,3834925,3663615,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
